Departure,Return,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2021-11-30 8:00,2021-11-30 8:00,0075 Arbutus & 10th,0113 Arbutus & 16th,365 Day Pass Plus SALE,714,340,4003,4151,11,10,0,0
2021-11-30 8:00,2021-11-30 8:00,0282 14th & Fraser,0037 Hornby & Nelson,365 Corporate Plus,5031,1564,3963,4213,11,10,0,0
2021-11-30 8:00,2021-11-30 8:00,0005 Dunsmuir & Beatty,0078 Nelson & Mainland,365 Standard,945,280,3642,3750,11,13,0,0
2021-11-30 8:00,2021-11-30 8:00,0239 Grant & Commercial,0222 Adanac & McLean,365 Day Pass Standard SALE,1023,271,3803,3905,11,13,0,0
2021-11-30 8:00,2021-11-30 8:00,0262 8th & Prince Edward,0024 Hornby & Pender,365 Corporate Plus,3832,989,3684,3827,11,13,0,0
2021-11-30 8:00,2021-11-30 8:00,0050 Bute & Comox,0050 Bute & Comox,365 Corporate Plus Renewal,1478,1702,3700,3816,11,11,869,2
2021-11-30 8:00,2021-11-30 8:00,0298 6th & Carolina,0193 Science World,365 Corporate Standard Renewal,1713,546,3578,3663,11,11,0,0
2021-11-30 8:00,2021-11-30 8:00,0187 Bute & Davie,0123 Georgia & Thurlow,30 Day Pass,1027,428,3866,4030,11,12,0,0
2021-11-30 8:00,2021-11-30 8:00,0143 South False Creek Seawall,0193 Science World,365 Corporate Standard Renewal,0,579,3442,3486,11,10,0,0
2021-11-30 8:00,2021-11-30 8:00,0219 Hawks & Union,0024 Hornby & Pender,365 Standard,2854,652,3890,4066,11,13,0,0
2021-11-30 8:00,2021-11-30 8:00,0180 Columbia & 14th,0171 5th & Yukon,365 Day Founding Standard,1096,383,3595,3761,11,10,0,0
2021-11-30 8:00,2021-11-30 9:00,0099 Vancouver Art Gallery - North Plaza,0032 Comox & Denman,365 Standard,2131,600,3903,4030,11,14,0,0
2021-11-30 8:00,2021-11-30 9:00,0041 Cardero & Robson,0088 Harwood & Bute,365 Plus,1523,484,3845,3969,12,12,0,0
2021-11-30 8:00,2021-11-30 9:00,0089 Burrard & Drake,0024 Hornby & Pender,365 Plus,1482,355,4084,4177,11,13,0,0
2021-11-30 8:00,2021-11-30 9:00,0173 1st & Columbia,0230 Alexander & Railway,365 Plus,2964,933,3697,3847,12,13,0,0
2021-11-30 8:00,2021-11-30 9:00,0028 Davie & Beach,0108 1st & Chestnut,30 Day Pass,2848,784,3706,3972,11,12,0,0
2021-11-30 8:00,2021-11-30 9:00,0221 Glen & Union,0171 5th & Yukon,365 Corporate Plus,3583,908,3871,3990,11,13,0,0
2021-11-30 8:00,2021-11-30 9:00,0075 Arbutus & 10th,0019 Robson & Hornby,365 Day Founding Plus,3857,1114,3930,4156,11,14,0,0
2021-11-30 8:00,2021-11-30 9:00,0057 Marinaside & Cooperage,0122 Haro & Denman,365 Corporate Standard Renewal,4443,1140,3963,4198,11,14,0,0
2021-11-30 8:00,2021-11-30 9:00,0218 Carrall & Seawall,0218 Carrall & Seawall,365 Day Pass Plus SALE,5960,1685,4016,4277,12,13,0,0
2021-11-30 8:00,2021-12-01 3:00,0075 Arbutus & 10th,0112 10th & Oak,365 Corporate Plus Renewal,2013,537,3689,3539,11,11,0,0
2021-11-30 8:00,2021-12-01 15:00,0228 Keefer & Hawks,0223 Commercial & Adanac,365 Plus,0,0,3916,0,11,0,0,0
2021-11-30 9:00,2021-11-30 9:00,0211 14th & Alder,0112 10th & Oak,365 Corporate Plus Renewal,912,209,3726,3868,10,12,0,0
2021-11-30 9:00,2021-11-30 9:00,0241 4th & Commercial,0232 Britannia Parking Lot,Community Pass,1278,422,3861,3956,10,12,0,0
2021-11-30 9:00,2021-11-30 9:00,0187 Bute & Davie,0124 Richards & Cordova,365 Standard,2268,507,3861,3995,11,13,0,0
2021-11-30 9:00,2021-11-30 9:00,0187 Bute & Davie,0012 Dunsmuir & Richards,30 Day Pass,1986,736,3927,4055,12,11,0,0
2021-11-30 9:00,2021-11-30 9:00,0071 14th & Granville,0112 10th & Oak,30 Day Pass,1404,382,3795,3948,11,13,0,0
2021-11-30 9:00,2021-11-30 9:00,0297 6th & Prince Edward,0052 Cambie & Water,365 Standard,3124,875,3814,3971,12,13,0,0
2021-11-30 9:00,2021-11-30 9:00,0174 1st & Manitoba,0057 Marinaside & Cooperage,365 Standard,1997,550,3776,3882,12,13,0,0
2021-11-30 9:00,2021-11-30 9:00,0126 Thurlow & Pendrell,0014 Canada Place,30 Day Pass,1946,521,3879,4014,12,14,0,0
2021-11-30 9:00,2021-11-30 9:00,0240 2nd & Commercial,0287 Carolina & Great Northern Way,365 Corporate Plus Renewal,2258,583,3452,3661,11,13,0,0
2021-11-30 9:00,2021-11-30 9:00,0123 Georgia & Thurlow,0032 Comox & Denman,365 Standard,1637,463,3550,3721,11,13,0,0
2021-11-30 9:00,2021-11-30 9:00,0074 10th & Main,0112 10th & Oak,365 Plus,0,486,3671,3605,11,8,0,0
2021-11-30 9:00,2021-11-30 9:00,0281 Windsor & 14th,0190 Melville & Bute,365 Standard,5660,1428,3916,4158,11,13,0,0
2021-11-30 9:00,2021-11-30 9:00,0211 14th & Alder,0171 5th & Yukon,30 Day Pass,2434,608,3958,4114,11,13,0,0
2021-11-30 9:00,2021-11-30 9:00,0218 Carrall & Seawall,0189 Granville Island,365 Plus,4206,1438,3700,3985,12,11,0,0
2021-11-30 9:00,2021-11-30 9:00,0048 Comox & Broughton,0125 Hamilton & Robson,365 Corporate Standard Renewal,2070,467,3919,4111,10,12,0,0
2021-11-30 9:00,2021-11-30 9:00,0028 Davie & Beach,0066 Anderson & 2nd,30 Day Pass,3477,719,3637,3950,10,13,0,0
2021-11-30 9:00,2021-11-30 9:00,0039 Helmcken & Burrard,0119 3rd & Quebec,30 Day Pass,3326,919,3906,4027,11,12,0,0
2021-11-30 9:00,2021-11-30 9:00,0084 Beach & Broughton,0078 Nelson & Mainland,365 Corporate Plus Renewal,2844,792,3827,3956,11,12,0,0
2021-11-30 9:00,2021-11-30 9:00,0119 3rd & Quebec,0034 Cordova & Bute,365 Plus,3383,780,3852,4019,11,13,0,0
2021-11-30 9:00,2021-11-30 9:00,0088 Harwood & Bute,0037 Hornby & Nelson,30 Day Pass,1106,377,3877,4005,11,13,0,0
2021-11-30 9:00,2021-11-30 9:00,0050 Bute & Comox,0019 Robson & Hornby,365 Standard,986,322,3739,3927,11,12,0,0
2021-11-30 9:00,2021-11-30 9:00,0019 Robson & Hornby,0098 Carrall & Hastings,365 Corporate Standard,1743,526,4043,4171,12,14,0,0
2021-11-30 9:00,2021-11-30 9:00,0040 Cardero & Davie,0037 Hornby & Nelson,30 Day Pass,1392,386,3889,4056,11,13,0,0
2021-11-30 9:00,2021-11-30 9:00,0213 Pender & Gore,0009 Spyglass & Seawall,30 Day Pass,2364,657,3879,4053,11,13,0,0
2021-11-30 9:00,2021-11-30 9:00,0166 Alder & 11th,0205 Pine & 10th,365 Plus,1660,739,3843,3897,11,10,0,0
2021-11-30 9:00,2021-11-30 9:00,0298 6th & Carolina,0230 Alexander & Railway,365 Standard,3853,1126,3853,4076,11,12,0,0
2021-11-30 9:00,2021-11-30 10:00,0281 Windsor & 14th,0222 Adanac & McLean,VIP,3285,662,3677,3777,11,13,0,0
2021-11-30 9:00,2021-11-30 10:00,0088 Harwood & Bute,0030 Abbott & Cordova,365 Plus,3038,758,3499,3726,11,13,0,0
2021-11-30 9:00,2021-11-30 10:00,0248 St George & Broadway,0174 1st & Manitoba,365 Standard,1978,786,3826,4014,11,12,0,0
2021-11-30 9:00,2021-11-30 11:00,0030 Abbott & Cordova,0012 Dunsmuir & Richards,30 Day Pass,778,7815,3466,3363,11,10,0,0
2021-11-30 10:00,2021-11-30 10:00,0041 Cardero & Robson,0201 Shaw Tower,365 Corporate Standard,1241,272,3885,4018,11,13,0,0
2021-11-30 10:00,2021-11-30 10:00,0016 Pender & Burrard,0142 Beach & Cardero,24 Hour,2630,1055,3874,4003,10,11,0,0
2021-11-30 10:00,2021-11-30 10:00,0047 Chilco & Beach,0092 Chilco & Barclay,Community Pass,345,112,3872,3914,11,12,0,0
2021-11-30 10:00,2021-11-30 10:00,0114 Cypress & 14th,0075 Arbutus & 10th,365 Corporate Standard Renewal,1182,425,3900,4085,10,10,0,0
2021-11-30 10:00,2021-11-30 10:00,0002 Burrard Station (Melville & Dunsmuir),0069 7th & Granville,365 Day Founding Standard,3555,903,3826,4105,11,13,0,0
2021-11-30 10:00,2021-11-30 10:00,0176 10th & Ontario,0001 10th & Cambie,365 Plus,716,146,3718,3802,11,13,0,0
2021-11-30 10:00,2021-11-30 10:00,0054 Expo & Carrall,0173 1st & Columbia,365 Corporate Standard Renewal,0,436,3692,3708,11,11,0,0
2021-11-30 10:00,2021-11-30 10:00,0089 Burrard & Drake,0024 Hornby & Pender,365 Standard,1527,426,3753,3976,11,11,0,0
2021-11-30 10:00,2021-11-30 10:00,0192 7th &  Alder,0069 7th & Granville,30 Day Pass,541,176,3990,4092,10,12,0,0
2021-11-30 10:00,2021-11-30 10:00,0052 Cambie & Water,0230 Alexander & Railway,365 Plus,1402,408,3769,3930,10,12,0,0
2021-11-30 10:00,2021-11-30 10:00,0206 8th & Scotia,0266 St Catherines & 7th,365 Corporate Standard,1319,342,3879,3900,10,12,0,0
2021-11-30 10:00,2021-11-30 10:00,0140 Burrard & 7th,0069 7th & Granville,365 Day Founding Plus,626,181,3650,3748,11,12,0,0
2021-11-30 10:00,2021-11-30 10:00,0193 Science World,0073 Ontario & 5th,365 Day Founding Standard,927,292,3974,4143,11,10,0,0
2021-11-30 10:00,2021-11-30 10:00,0081 7th & Heather,0110 5th & Arbutus,30 Day Pass,3181,881,3932,4135,11,13,0,0
2021-11-30 10:00,2021-11-30 10:00,0002 Burrard Station (Melville & Dunsmuir),0024 Hornby & Pender,365 Corporate Plus,475,154,3900,3969,11,12,0,0
2021-11-30 10:00,2021-11-30 10:00,0186 10th & Kingsway,0070 10th & Granville,365 Corporate Plus Renewal,3105,911,3856,4100,11,12,0,0
2021-11-30 10:00,2021-11-30 11:00,0142 Beach & Cardero,0142 Beach & Cardero,24 Hour,851,896,3918,3964,12,11,0,0
2021-11-30 10:00,2021-11-30 11:00,0025 Homer & Robson (Vancouver Public Library),0005 Dunsmuir & Beatty,365 Plus,628,226,3779,3958,11,12,0,0
2021-11-30 10:00,2021-11-30 11:00,0204 York & Yew,0027 Beatty & Nelson,365 Standard,3479,1108,3758,3905,10,11,0,0
2021-11-30 10:00,2021-11-30 11:00,0035 Coal Harbour Community Centre,0084 Beach & Broughton,365 Plus,10767,2572,3918,4198,10,12,0,0
2021-11-30 11:00,2021-11-30 11:00,0037 Hornby & Nelson,0002 Burrard Station (Melville & Dunsmuir),Community Pass,971,356,3811,3948,11,10,0,0
2021-11-30 11:00,2021-11-30 11:00,0172 10th & Columbia,0107 8th & Ontario,365 Standard,490,137,3860,3969,11,12,0,0
2021-11-30 11:00,2021-11-30 11:00,0037 Hornby & Nelson,0045 Beach & Hornby,365 Corporate Plus,888,327,4077,4190,11,10,0,0
2021-11-30 11:00,2021-11-30 11:00,0084 Beach & Broughton,0035 Coal Harbour Community Centre,365 Plus,4275,937,4101,4274,13,13,0,0
2021-11-30 11:00,2021-11-30 11:00,0084 Beach & Broughton,0122 Haro & Denman,365 Standard,1480,375,3834,4043,11,13,0,0
2021-11-30 11:00,2021-11-30 11:00,0083 Aquatic Centre,0014 Canada Place,24 Hour,2964,1093,3860,3958,12,12,0,0
2021-11-30 11:00,2021-11-30 11:00,0180 Columbia & 14th,0112 10th & Oak,365 Standard,1641,604,3774,3866,10,11,0,0
2021-11-30 11:00,2021-11-30 11:00,0050 Bute & Comox,0122 Haro & Denman,365 Standard,1596,467,3900,4027,10,9,0,0
2021-11-30 11:00,2021-11-30 11:00,0138 Richards & Helmcken,0199 Georgia & Main,365 Standard,2254,638,3777,4063,12,11,0,0
2021-11-30 11:00,2021-11-30 11:00,0142 Beach & Cardero,0083 Aquatic Centre,24 Hour,1357,844,3890,3945,12,12,0,0
2021-11-30 11:00,2021-11-30 11:00,0087 Broughton & Burnaby,0037 Hornby & Nelson,30 Day Pass,1341,597,3963,4058,11,11,0,0
2021-11-30 11:00,2021-11-30 11:00,0083 Aquatic Centre,0037 Hornby & Nelson,365 Corporate Plus,1447,541,3985,4155,11,11,0,0
2021-11-30 11:00,2021-11-30 11:00,0044 Pacific & Richards,0028 Davie & Beach,365 Day Founding Plus,2225,625,3845,3992,12,12,0,0
2021-11-30 11:00,2021-11-30 11:00,0047 Chilco & Beach,0109 7th & Arbutus,365 Corporate Plus,4257,1085,3792,4042,11,12,0,0
2021-11-30 11:00,2021-11-30 11:00,0112 10th & Oak,0071 14th & Granville,30 Day Pass,1380,407,3739,3537,10,5,0,0
2021-11-30 11:00,2021-11-30 11:00,0189 Granville Island,0218 Carrall & Seawall,365 Plus,4128,1141,3843,4100,12,13,0,0
2021-11-30 11:00,2021-11-30 12:00,0109 7th & Arbutus,0054 Expo & Carrall,365 Corporate Plus,6166,1551,3465,3655,11,13,0,0
2021-11-30 12:00,2021-11-30 12:00,0084 Beach & Broughton,0028 Davie & Beach,365 Corporate Plus,824,167,3877,3966,11,14,0,0
2021-11-30 12:00,2021-11-30 12:00,0192 7th &  Alder,0098 Carrall & Hastings,365 Corporate Plus Renewal,4206,845,3964,4151,11,14,0,0
2021-11-30 12:00,2021-11-30 12:00,0096 Nicola & Robson,0040 Cardero & Davie,30 Day Pass,679,205,3731,3832,10,12,0,0
2021-11-30 12:00,2021-11-30 12:00,0124 Richards & Cordova,0053 Keefer & Abbott,30 Day Pass,1913,1735,3903,4034,13,10,722,3
2021-11-30 12:00,2021-11-30 12:00,0096 Nicola & Robson,0096 Nicola & Robson,365 Day Founding Plus,1088,896,3576,3624,10,10,325,2
2021-11-30 12:00,2021-11-30 12:00,0136 David Lam Park - West,0055 Keefer & Columbia,365 Corporate Plus Renewal,2595,661,3837,4008,11,11,0,0
2021-11-30 12:00,2021-11-30 12:00,0002 Burrard Station (Melville & Dunsmuir),0039 Helmcken & Burrard,Community Pass,943,379,3826,3945,11,10,0,0
2021-11-30 12:00,2021-11-30 12:00,0187 Bute & Davie,0034 Cordova & Bute,Archived Monthly Standard,1178,329,3976,4113,11,13,0,0
2021-11-30 12:00,2021-11-30 12:00,0215 Princess & Union,0012 Dunsmuir & Richards,365 Standard,1939,540,3636,3755,11,13,0,0
2021-11-30 12:00,2021-11-30 12:00,0032 Comox & Denman,0005 Dunsmuir & Beatty,365 Standard,3069,807,3885,4085,11,13,0,0
2021-11-30 12:00,2021-11-30 12:00,0107 8th & Ontario,0011 Ontario & Seawall,365 Standard,933,299,3823,3989,11,12,0,0
2021-11-30 12:00,2021-11-30 12:00,0050 Bute & Comox,0089 Burrard & Drake,365 Plus,841,310,3926,4063,11,12,0,0
2021-11-30 12:00,2021-11-30 12:00,0069 7th & Granville,0075 Arbutus & 10th,365 Standard,1402,340,3829,3971,12,13,0,0
2021-11-30 12:00,2021-11-30 12:00,0088 Harwood & Bute,0096 Nicola & Robson,Community Pass,1253,496,3826,3945,12,13,0,0
2021-11-30 12:00,2021-11-30 12:00,0012 Dunsmuir & Richards,0124 Richards & Cordova,30 Day Pass,769,1395,3953,4030,12,11,405,1
2021-11-30 12:00,2021-11-30 13:00,0001 10th & Cambie,0001 10th & Cambie,Community Pass,1607,2276,3803,3958,11,13,0,0
2021-11-30 12:00,2021-11-30 13:00,0053 Keefer & Abbott,0030 Abbott & Cordova,30 Day Pass,2415,1704,3921,4038,13,12,495,2
2021-11-30 12:00,2021-11-30 13:00,0054 Expo & Carrall,0047 Chilco & Beach,365 Corporate Plus,4894,940,3619,3753,11,13,0,0
2021-11-30 12:00,2021-11-30 13:00,0096 Nicola & Robson,0019 Robson & Hornby,365 Day Founding Plus,6332,3607,3910,4080,11,13,1394,9
2021-11-30 12:00,2021-11-30 18:00,0245 Woodland & 10th,0244 10th & Commercial,30 Day Pass,289,88,0,3745,0,12,0,0
2021-11-30 13:00,2021-11-30 13:00,0079 Nelson & Richards,0212 Union & Dunlevy,365 Day Founding Standard,2327,632,3898,3995,12,13,0,0
2021-11-30 13:00,2021-11-30 13:00,0050 Bute & Comox,0088 Harwood & Bute,365 Plus,498,132,3879,4014,12,13,0,0
2021-11-30 13:00,2021-11-30 13:00,0193 Science World,0005 Dunsmuir & Beatty,365 Plus,2250,545,4053,4175,11,12,0,0
2021-11-30 13:00,2021-11-30 13:00,0174 1st & Manitoba,0006 Olympic Village Station,365 Standard,949,288,3839,3990,11,11,0,0
2021-11-30 13:00,2021-11-30 13:00,0030 Abbott & Cordova,0030 Abbott & Cordova,30 Day Pass,2186,1813,3879,4055,14,12,510,2
2021-11-30 13:00,2021-11-30 13:00,0187 Bute & Davie,0005 Dunsmuir & Beatty,365 Corporate Plus Renewal,2411,648,3795,4009,11,11,0,0
2021-11-30 13:00,2021-11-30 13:00,0122 Haro & Denman,0199 Georgia & Main,365 Standard,3487,787,3918,4082,11,13,0,0
2021-11-30 13:00,2021-11-30 14:00,0098 Carrall & Hastings,0197 1st & Scotia,365 Day Founding Standard,2033,612,3984,4106,11,13,0,0
2021-11-30 13:00,2021-11-30 14:00,0002 Burrard Station (Melville & Dunsmuir),0140 Burrard & 7th,365 Plus,3326,712,3872,4018,12,14,0,0
2021-11-30 13:00,2021-11-30 14:00,0213 Pender & Gore,0032 Comox & Denman,365 Standard,3838,1096,3913,4166,11,14,0,0
2021-11-30 13:00,2021-11-30 14:00,0019 Robson & Hornby,0015 Granville & Georgia,365 Day Founding Plus,5870,3492,3989,4119,14,12,1712,9
2021-11-30 13:00,2021-11-30 16:00,0036 Bute & Robson,0012 Dunsmuir & Richards,30 Day Pass,1480,381,0,3837,0,13,0,0
2021-11-30 14:00,2021-11-30 14:00,0132 14th & Ontario,0206 8th & Scotia,365 Standard,1157,270,3863,3960,11,13,0,0
2021-11-30 14:00,2021-11-30 14:00,0187 Bute & Davie,0063 Robson & Granville,30 Day Pass,1396,378,3706,3889,12,14,0,0
2021-11-30 14:00,2021-11-30 14:00,0227 Campbell & Hastings,0191 7th & Laurel,30 Day Pass,4817,958,3835,4027,12,13,0,0
2021-11-30 14:00,2021-11-30 14:00,0252 Woodland & Graveley,0129 Richards & Robson,365 Plus,5115,1232,3655,3779,12,13,0,0
2021-11-30 14:00,2021-11-30 14:00,0081 7th & Heather,0053 Keefer & Abbott,365 Plus,2274,707,3871,4071,12,14,0,0
2021-11-30 14:00,2021-11-30 14:00,0064 Expo & Smithe,0037 Hornby & Nelson,365 Plus,1106,383,3640,3810,12,13,0,0
2021-11-30 14:00,2021-11-30 14:00,0081 7th & Heather,0006 Olympic Village Station,365 Day Founding Standard,404,133,3903,4029,11,12,0,0
2021-11-30 14:00,2021-11-30 14:00,0011 Ontario & Seawall,0039 Helmcken & Burrard,365 Standard,3696,945,3881,4072,12,13,0,0
2021-11-30 14:00,2021-11-30 14:00,0108 1st & Chestnut,0006 Olympic Village Station,365 Plus,2864,725,3813,3982,11,13,0,0
2021-11-30 14:00,2021-11-30 14:00,0232 Britannia Parking Lot,0232 Britannia Parking Lot,Community Pass,1092,543,3673,3848,12,13,0,0
